9422	0,82;753,800;3299,3500;3577,3837;6600,6795;7825,7978;8066,8170;10100,10225;13008,13873;20116,20321;25421,25587;26031,26210;30457,31032;34477,34614;48254,51299
9423	0,155;2335,3365;3614,3980;4135,4539;4894,5334;5532,5631;5971,6344;6345,6576;6964,7086;7660,7875;10768,11027;11133,11383
9424	0,317;25079,25177;31405,31564;38411,38584;40529,40682;44583,44667;44774,44870;49981,50080;56122,56234;57411,57560;59031,59132;59236,59358;59520,59653;65545,65751;67269,67555;70392,71530
9425	0,103;890,1189;3137,3366;7322,7489;11631,11789;14248,14401;15543,15627;15707,15803;18540,19393;22215,23958;24979,26200;26307,26429;27223,27429;29242,30417
9426	0,97;2687,2778;8173,8291;24907,24994;29456,29570;32361,32504;35475,35564;37801,39975;48551,48660;70674,70715;70767,70859;71002,71039;74122,74284;87532,87950;93260,93337;214860,215099;236088,236247;236402,241912
9427	0,64;6640,8803;8815,9015;9482,9624;9789,10941
9428	0,128;199,239;1206,1803;4996,5226;5303,5432;5634,6327;8309,9791;9930,11657
9429	0,105;280,506;1312,2076;2474,2624;3258,3416;3563,3672;4607,4715;5014,5152;7783,7858;8186,8214;8332,8424;8618,8700;8731,9310;9424,9858;11403,11609
9430	0,719;118400,118452;130301,130333;202691,202774;202929,203149;215746,215790;246388,246506;267088,267208;305509,305591;307766,307830;331214,331356;342148,342227;344380,344491;352584,353832;354874,354947;360554,360613;366602,366679;371599,371769;375194,375324;389740,389926;395603,395696;411334,411436;413158,413260;413602,413703;414084,414158;416123,417432;485443,485562;499678,499747;505412,505465;569689,569798;573648,573757;573882,576063;577008,580834
9431	0,126;184,467;46616,46725;61313,61426;66663,67192;82744,82806;83189,83326;83991,84099;107752,107894;108661,108737;109275,112519;113591,113626;124436,124763;126944,127074;136067,136253;138549,138642;152484,152586;153885,153987;167423,167524;167993,168457;170362,170481;170948,171726;208638,208760;211381,211422;226599,226708;238795,238904;244842,244961;245158,245255;247428,252414
9432	0,262;914,1058;9970,10237;10311,10857;11394,11549;12069,12166;14215,14453;16877,17068;17319,17445;18173,18469;26560,27064
9433	0,170;488,935;16152,16225;20173,20268;22980,23095;23723,23771;44354,44440;68420,68541;142228,142301;167046,167216;167864,168396;169548,169645;176559,176732;179246,179449;192135,192300;193614,195563
9434	0,231;785,812;88279,88444;98806,98881;99990,100160;104085,104189;121230,121264;122377,122989;124235,125162;127310,128521
9435	0,553;7524,7643;10253,10838;12222,12325;13179,13280;14186,14227;15664,15735;20621,20674;22576,22690;23704,28011
9436	0,644;714,1007;2711,2849;3706,4086;4172,4241;4535,6015;6163,6222;6385,6477;9532,10505;11791,14471;14603,14785;15012,15137;15226,15336;17257,18082
9437	0,51;150,391;1258,1493;1556,1943;9244,9426;12737,13230;16437,17364
9438	0,482;700,973;1305,1511;11715,11821;20121,20243;57352,57627;57735,57930;92309,92379;93534,97048
9439	0,175;753,840;105936,106157;115541,115832
9440	0,104;1316,2561;34990,35339;40887,41061;43410,44506;44763,45032;46966,47295;48901,49435;50040,50324;50676,51157;51982,52133;52931,53108;53350,53373;54657,54809;55363,55497;55943,56028;57409,57569;59482,60769;60993,61346;61847,68627
9441	0,437;48429,48615;331720,332012;368812,368877;369631,369723;373404,373543;375415,375607;456759,456933;530680,530876;543108,543240;577831,578100;613376,613705;615574,615759;615958,616354;639650,639943;717311,717580;754780,754942;792732,792910;797445,797465;800754,801035;801363,801620;802994,804016;819800,819930;829083,829188;832935,834862
9442	0,437;542,775;1352,1475;1794,2365;4515,5019;5879,6381;6814,6910;8790,9577;10561,11443;16087,16263;16671,16784;17201,17419;18253,18588
9443	0,297;4534,4646;8176,8310;8507,8928;10042,10538;14472,14613;16364,16527;19121,19260;19874,19925;24165,24493;25886,25954;27036,27784
9444	0,471;525,996;6453,6947;9359,9442;9918,10124;12317,12447;15464,15541;16288,16387;16751,17122;18228,19457
9445	0,572;899,1377;1538,1705;1831,2437;2713,3081
9446	0,153;345,380;1160,1685;4871,7376;8983,9308;10753,11408;15771,15800;15973,16303;17116,17433;18628,18737;18829,18938;29509,29761;35399,35458;37015,37813;51626,51733;54622,54757;59849,59938
9447	0,315;841,910;1032,1122;5378,5452;6427,6513;7452,7544;8636,8842;12149,12238;16027,16254;16379,16582;20595,20755;27653,27808;28496,28573;31098,42510
9448	0,130;9105,9217;9981,10055;14305,14438;15812,16271;16390,16440;20539,20662;21051,21118;21478,21929;26405,26565;28156,28305;30418,30498;32734,41741
9449	0,217;16169,16395;24922,25146;25516,25623;25769,25961;29322,29564;29812,29943;31766,31869;34597,34711;38131,38324;39430,39511;43028,43123;44990,45102;47002,47150;48102,48162;57193,57404;57975,58078;60763,60907;61372,61468;63333,63446;65493,65640;66101,66211;68141,68292;69191,69369;69972,70180;70354,70500;72253,72394;74097,74231;74312,74450;76009,76147;76443,76573;79345,79489;81268,81397;86948,87166;88800,88997;90584,90792;91768,91890;94327,94524;96104,96211;96580,96768;100498,100587;100693,100956;101096,101357;102914,103073;103954,104070;104972,105180;106427,106575;106937,107148;107467,107687;108929,109042;111095,111227;112247,112362;113531,113664;117662,117819;118045,118165;118867,119077;119429,119660;119996,120122;120688,120858;123149,123363;123731,124118;125540,125649;126570,127280;128889,129050;129580,129853;130915,131150;131550,131645;132285,132379;132700,132821;133750,133896;134738,134847;135819,135892;136393,136591;138972,139134;140978,141124;142027,142153;143516,143621;144144,144259;145134,145619;146261,146487;147021,147523;148643,148805;151572,151709;155095,155236;156756,156931;157484,157636;158145,158292;160806,161113;161353,161514;162922,163023;163755,163959;165389,165559;166568,166731;167442,167531;168876,168991;169525,169699;171394,171467;171577,171691;173120,173183;174566,174708;175530,177224
9450	0,518;1471,1808;1919,2133
9451	0,183;10987,11317;45241,46042;46286,46503;47012,47102;47986,48062;57614,57756;58185,58300;58894,59073
9452	0,194;23170,23303;32555,32704;78932,79007;84737,84898;115658,115761;177333,177442;191435,191532;193241,193354;202140,202245;203594,203736;207138,207311;214475,214573;218977,220682
9453	0,574;17075,17194;29329,29462;34067,34532;36658,38774;39376,39479;41722,41831;41927,42024;42340,42453;45364,45478;47022,47164;53524,56999;60383,61652;63966,64002;66404,66526;68283,75523
9454	0,362;438,930;4394,4897;112813,112946;115934,116083;163769,163844;174512,174673;183457,183518;185196,185299;207436,207545;208508,208554;214877,215270;222238,222335;222634,222747;224381,224486;225429,225743;226149,226322;229717,229815;231196,231528
9455	0,182;579,853;940,1042;1347,1874
9456	0,257;505,1351;5232,5319;5451,5496;12778,13359;18038,18067;18170,18227;18856,18900;20667,22199
9457	0,282;97578,97649;282094,282431;394380,394483;513863,514136;515884,516895;516943,517141;517313,518621;519786,519920;529648,529706;530144,530268;531738,532189;535558,535774;540891,541038;542406,542730;546879,548235;550744,550831;555666,555692;561392,561558;562656,562733;568373,568542;570516,570660;573382,573618;574435,574618;577053,577105;578575,580119
9458	0,46;32065,32322;39339,39499;39580,42137;42323,42347;42627,42725;44796,44919;45922,46301;76745,78704;79261,79360;79849,80162;87622,88586;88824,88921;97000,97311;102929,103664;104546,104896;105653,115530
9459	0,211;536,587;1888,2061;7393,7802;9742,9867;10021,10225;14130,14354;14806,14937;24037,24180;27709,27811;28897,28999;29424,29568;30353,30618;34684,35001;36763,38069
9460	0,248;3382,3488;5717,5875;7658,7736;10609,10663;10768,10900;12093,12121;16966,17037;19270,19344;20050,20171;23496,23840;26548,26659;27465,27589;27841,27959;31368,31569;35947,36042;36155,36260;40565,44685;45978,47001
9461	0,177;1444,1583;4713,4779;8679,8849;11703,11760;13400,13486;15156,15287;17820,19175;41640,41808
9462	0,74;2860,3072;3948,4478;7312,8179;8876,9424;14907,14934;15747,17469;19202,19433
9463	0,135;15835,16199;16244,16618;19571,21607
9464	0,49;1319,1498;2161,2305;2810,2950;3138,4135;4702,5891
9465	0,698;8036,11386;14293,16240
9466	0,232;1345,1782;3783,4270;5993,6713
9467	0,146;348,1005;1511,2182
9468	0,297;783,921;1130,1321;1458,1614;2415,2596;2771,2881;3006,3260;3644,3790;3952,4051;4182,4318;4539,4670;5038,5164;5603,5832;6208,6288;6420,6590;6795,6939;7107,7157;7480,7598;7705,7928;8413,8576;8780,9135;9337,9564;9740,9884;10042,10264;10558,10659;10760,10873;11124,11306;11479,11658;12994,13065;13517,13650;13821,13982;14289,14400;14567,14656;15801,15910;16157,16292;16536,16697;17725,18099;18323,18473;18631,18836;19002,19079;19170,19387;22079,22301;22674,22814;23327,23408;23619,23898
9469	0,239;697,1328;30641,30745;37086,37277;42128,42287;70464,70633;72992,73102;74135,74404;78196,78345;79723,79822;80149,80285;99633,99764;102657,102783;105020,105234;106853,106957;107793,108048;156099,156171;230723,231049;250810,251365;264362,264509;269424,269542;270199,270342;271516,271679;274777,274908;279282,279509;280153,280294;281949,282069;282453,282554;283739,283852;286870,287069;290329,290517;291103,291177;291294,291481;292315,292476;294416,294527;296959,297048;298082,298191;298386,298521;299333,299494;302113,302475;304282,304438;308959,309170;323546,323635;325581,325810;327442,327598;330615,330725;344602,344683;347055,351375
9470	0,142;1981,2215;12577,12745;29674,29819;31298,31495;32809,32933;33644,36005;54049,54855;69917,70130;72661,72742;78154,78275;80192,80282;80417,80631;80915,81111;82168,83084;92394,92555;97024,97247;98631,98820;99814,100276;102311,102530;103503,103694;104192,104415;108801,108943;109444,109602;109715,109971;112169,112317;114284,114457;118265,118365;118682,122677
9471	0,278;579,908;39633,39870;165826,165910;167079,167222;180586,180669;254737,254882;257366,257560;257926,258114;262064,262229;264437,264541;268193,270531;270927,271032;271345,271469;274236,274335;280108,280328;280657,280862;285381,286318;290050,290229;290849,291072;292966,293158;293798,294221;294735,295456;296400,296857;301600,302167;304873,305260;306568,306744;308241,308398;311095,311256;313819,313931;315940,323466
9472	0,136;327,660;6318,6539;9007,9403;20807,21321;21951,22080;22816,22944;23565,23672;24557,24689;25729,25879;26399,26510;32289,32414;34615,34693;38675,38834;42956,43150;43541,43675;47328,47404;52862,53022;53109,53255;53915,54010;54948,55100;55725,55994;60497,60637;63886,63997;69007,69138;71369,71551;72698,72933;76039,76430;76524,76631;80798,80923;81302,81986;83979,87552
9473	0,390;2793,3301
9474	0,123;4828,4923;11628,11833;12135,12531;22965,23082;27730,27942;28362,28453;41204,41302;55074,55434;55494,55835;56626,56796;57184,57261;58326,59235;68537,68775;70552,70904;72608,72718;77765,79319;85988,87334;87417,89913;90655,91719
9475	0,132;403,871;2069,2255;2795,3081;3411,3580;7017,7448;8210,8315;11504,11659;13070,13281;16038,16244;17764,17974;19636,19769;20209,20305;21100,21292;21556,21612;21965,22181;24272,24355;24719,25588
9476	0,706;3774,5569;6033,6116;6347,6566;8947,9808;10023,10212;10521,12313;12710,13492;16434,17745;21874,30736
9477	0,178;1281,1373;1595,1790;5415,6965
9478	0,360;7094,8609
9479	0,134;196,339;3223,3344;3525,3625;4200,4354;8039,8154;11617,12187;13852,15785
9480	0,325;3874,3988;4801,4901;5739,7203;7612,8127;8188,8210;23606,23686;38281,38447;41730,41950;43589,43797
9481	0,217;352,971;1431,1724;2879,2959;3798,9808
9482	0,218;557,588;746,1268;3240,3364;4767,4878;6250,6348;7500,7601;8333,8402;9710,9822;12227,12322;12888,12905;17983,18183;20158,20301;21605,21750;22744,22989;23909,24051;25025,25199;25848,26011;28067,28191;29468,29673;29762,29978;31541,32282;33894,34130;35058,35841;36245,36916;37787,37907;38633,38768;40383,41496;53934,54263
9483	0,81;4525,4666;6473,6854;7123,7746;7835,7917;25061,25314;25420,25493;25866,26098;26243,26299;27444,27870;28009,28159;28453,28566;28782,29172;29595,29677;29970,30056;31356,31467;32211,32389;33156,33306;33692,33832;34066,34568;34765,35059;37564,38084;38389,38570;38731,38821;39161,39260;39801,40042;40596,40942;41205,42118
9484	0,196;292,603;893,1671;10170,10268;10691,10811;11507,11669;11809,11939;12232,12319;12415,12608;13054,13182;13657,13878;14029,14136;14605,16898;17255,17326;17448,17666;17947,18701;20301,20537
9485	0,540;856,1190;4401,4785;41461,41658;50285,54155
9486	0,266;2322,2466;6166,6557;47739,48022;65441,65571;140434,140527;185916,186023;195809,195850;216768,216845;219236,219801
9487	0,182;5270,5450;6956,7068;8970,19474
9488	0,335;1161,1219;1349,1499;2250,2357;6154,9334
9489	0,340;7938,8192;9651,10114;19170,19549
9490	0,133;207,285;1201,1745;6975,8319
9491	0,602;11212,11321;14823,14935;15370,15655;18120,19381
9492	0,252;283,687;1066,1182;33013,33094;55474,55663;67561,67756;80144,80414;91996,92114;105906,106240;108976,109195;109982,110041;124824,125011;137945,137968;141178,141438;145217,145343;146973,151049
9493	0,84;13147,13264;19525,19607;20860,21072;22457,22591;23106,23253;23414,23547;23641,23734;23884,24721
9494	0,341;14933,15206;15293,15378;16025,16090;16659,16865;19689,19768;19831,19929;20510,20605;20791,21302;22993,23413;26237,26319;64634,64878;64948,65017;77065,77221;78393,78538;79343,79377;79917,79947;79962,79979;79982,80522;86426,86452;99456,99731;118715,118918;131896,131991;132257,132284;132391,132478;142345,142539;142929,143072;143132,143269;152214,152400;155133,155187;171714,171785;172356,172820;174023,174046;174738,175039;175629,175764;181332,187140
9495	0,342;1268,1396;10229,10316;17398,17589;18188,18391;19857,19994;20051,20185;21032,21242;21482,21538;23626,23899;24314,24334;25591,25720;31808,32048;32529,32835;33172,37101
9496	0,316;1837,2469;4578,4670;6847,7196;7623,7718;8065,8162;8660,9611;10080,10217;12039,12154;12341,12491;12560,12767;12933,14599
9497	0,357;8895,9029;16048,16157;31566,31670;64372,64497;80047,80415;87249,87371;95968,96093;96823,96945;99367,99489;99808,99945;100593,100712;101503,101625;102250,102420;102806,102937;103572,103700;105259,105387;105939,106073;106153,106287;109574,109699;110187,110318;110401,110529;110731,110862;111571,111699;111779,111907;112229,112357;112669,112797;112996,113124;113874,114004;114134,114262;114376,114507;114712,114840;115477,115605;116754,117124;117251,117499;117596,117724;118009,118856;120536,120583;120906,121575
9498	0,821;7996,8159;8398,8604;9426,9606;9688,9776;10322,10737;11198,11343;11475,11597;17868,18022;18345,18464;18832,18976;19061,19224;22663,22863;23890,24090;24539,24775;25607,25725;25820,25951;26039,26152;26599,26847;27187,27518;27856,28066;28166,28415;28979,29111;30149,30396;30474,30584;30726,30844;31165,31372;31795,31975;32535,32698;33178,33345;33489,33633;35166,35397;36481,36604;36775,36988;37439,37653;42846,43053;43234,43393;43922,44114;44580,44750;45019,45222;45741,45873;49898,53160
9499	0,712;54895,55096;91715,91854;101931,102074;106460,106729;108829,113657
9500	0,225;9165,9215;40460,40593;48289,48390;49699,49799;79079,79171;105701,105947;107845,107965;111715,111851;118761,119057;119558,119770;126807,126981;128289,128409;129213,129376;131839,131941;133508,133950;142532,142678;143856,143990;144530,144658;147608,147736;149908,150036;152167,152295;153582,153956;154421,154558;154626,154862;156726,156853;158268,158391;163735,163779;164570,164776;166297,170391;174775,174906
9501	0,142;125314,125441;129747,129848;134561,134661;159253,159345;271259,271505;272849,272969;282483,283194;286611,286675;288364,288572;288627,288839;296026,296200;322804,322924;323864,324027;325220,325322;330778,330924;331275,331409;331640,332055;335653,335781;336791,337149;337471,337599;338149,338277;339629,340221;341269,341310;341547,341665;343761,343831;343941,344007;344612,344713;347077,347122;347606,347662;347873,348473;351210,351975;354813,355019;355653,358668
9502	0,213;3832,3955;6005,6055;14503,14576;16542,16647;18572,18775;24444,24574;30166,30280;31022,31138;32746,32845;32970,33104;43581,43695;45474,45565;46386,46527;48608,48719;52961,53152;54084,54547;58866,59048;59850,59947;63675,63822;68077,68109;71187,71462;74681,74999;76548,76768;79209,79378;81785,82346;84840,84921;85109,85284;94330,94411;94872,94978;95912,96043;96236,96348;99755,99957
9503	0,245;70472,71007;138273,138404;232431,236316
9504	0,118;7000,7167;10809,11107;13074,13412;27357,27575;28349,28611
9505	0,298;449,542;906,1033;3003,3063;12057,12185;23757,23876;28773,28812;33819,33883;66650,66793;90864,90944;94315,94434;126835,126958;138440,138705
9506	0,197;998,1098;12116,12301;16109,16187;18459,18516;22178,22309;23819,23891;26364,26582;30094,30194;31023,31075;31160,31255;39331,39432;42321,42474;44856,45039;46424,46610;49928,50311
9507	0,278;723,857;5913,6067;8700,9084;9972,11829;12979,14816;16962,17142;17572,19395;20546,20682;21875,21982;22539,22645;31246,31365;31450,31619;31774,31889;32537,33036;33209,33904
9508	0,115;1681,2416;3465,3491;3941,4511;5869,6219;6391,6532;6645,6893;7110,7160;7226,7555;7962,8012;9323,10320;11741,11844;21257,21342;28346,28435;30657,30768;62574,62748;75475,75671;78697,78842;114491,114567;128630,128667;134001,135084;135215,140417
9509	0,407;769,1844;1903,2398;2768,3332;3932,4028;4793,5010;5108,5546;5685,5735;6278,6292;6722,6783;7270,7718;17414,17529;34762,35002;64340,64908;150899,150975;197232,197358;200143,200299;202531,202572;202864,202935;202960,204675;205997,206150;206487,206881;208840,212095
9510	0,453;722,1353;1625,2345;2560,3647;4422,4806;7136,7288;9976,10087;10276,10424;11888,12171;12386,12444;12552,12635;12997,13567;15970,16399
9511	0,336;8782,8877;10765,10850;16674,16790;21766,21909;24360,24428;26532,26624;33944,34061;34713,34811;57145,57505;60240,60338;70135,70221;78884,79015;84379,84501;92488,92719;96448,96544;98136,98304;101972,102075;104298,104821
9512	0,162;522,2060;2752,4274;5331,5513;5906,5962;6703,6859;8345,8522;10015,10863;12526,12713;13447,13627;14300,14451;19022,19118;20004,20198;20851,21007;21092,21159;23080,23267;25637,25915;26365,28076;40669,41195
9513	0,288;673,1043;47932,48058;67847,67928;79095,79163;87496,87714;90320,90432;93193,93304;117909,117988;119096,119238;127768,127844;141278,141382;142738,146170
9514	0,480;553,1644;3195,3403;3614,3742;4075,4115;4196,4283;4926,5659;6096,6260;6478,7784
9515	0,888;18294,18466;19922,21566
9516	0,926;59894,60066;74201,75600
9517	0,186;276,326;5216,5256;5716,5791;16030,16147;26139,26314;31882,32103;32964,33113;35966,36181;39684,40148;41188,41361;41859,42159;45590,46392
9518	0,107;4955,5064;6753,6771;7577,7621;7705,7748;10338,10416;17824,18104;19113,19291;22183,22401;23050,23202;25432,25647;28047,28490;30013,30192;31922,32048;32692,32896;35162,35335
9519	0,250;585,723;841,2899;4129,4347;4473,4599;4712,5336
9520	0,60;11506,11603;13292,13357;16228,16363;17221,17274;18274,18366;18516,18643;23566,25406
9521	0,317;30641,31061;46481,46581;48915,49088;66712,66798;69658,69773;76810,76993;84363,84514;95772,95925;96227,96241;96616,96652;96987,96998;97673,97697;97982,98009;98056,98069;98456,98489;98770,98788;98844,98997;102722,102807;104613,104964;105425,105505;109904,109996;110323,110334;111445,111468;111469,111587;111770,111790;114761,114786;115060,115079;117324,117330;120934,121043;122125,122175;122943,123102;123779,123915;124023,124044;126378,126392;127687,127714;129725,129774;129797,129826;129872,131082
9522	0,299;7696,7928;10401,14131;19219,19416;36842,36941;37582,37919;40980,43589
9523	0,801;1083,2649
9524	0,47;4209,4329;15767,16690;17474,18163
9525	0,348;800,835;955,1053;5158,5315;5922,6168;6224,6413;7032,7092;8359,8380;9175,9376;10985,11064;11506,11842;11968,12104;12209,12630;13704,13871;14291,14898;16473,16565;17762,17825;18768,20125
9526	0,187;23360,23409;26681,27894;51756,51859;52382,52457;59278,59469;67560,67694;68462,68635;82965,83125;85047,85149;85248,85384;86069,86230;86947,87100;90660,90878;97255,97519;99108,99264;99459,99599;102491,102721;104999,105079;106386,106567;109598,109707;110914,111079;123265,123401;123497,125996
9527	-55484662,-55484394;-55483430,-55483329;-55477995,-55477920;-55474979,-55474897;-55474648,-55474508;-55474296,-55466112;-55465970,-55465750;-55465551,-55464000;0,247;10149,10250;26675,26804;27152,27639;33247,33298;35888,36042;38610,38722;39780,39840;40334,40391;40423,40469;42147,42321;43583,43845;45423,45506;47629,47767;49559,49690;53113,53256;62133,62198;65534,67193
9528	0,426;22216,22284;61915,62411;64128,64831;66021,66169;66681,66723;71080,71487;72768,72871;78214,78311;79632,79679;80545,82847
9529	0,810;2551,2658;8607,8690;9695,9974;11274,11353;12289,12461;20536,20697;21437,21629;22484,22578;30545,30641;38375,38478;39281,39396;40132,42319;113950538,113950756;114034072,114034121;114105795,114106235;114106516,114106580;114151533,114151609;114179622,114179912;114187945,114188158;114205052,114205165;114207230,114207307;114211113,114211141;114217083,114217328;114219105,114222830;114223022,114223228;114223397,114223531;114226757,114226818;114230467,114230514;114230930,114231100;114231862,114232207;114236394,114237059;114237144,114237292;114250075,114250167;114252189,114252270;114256330,114256442;114256662,114260598
9530	0,278;469,869;1312,1600;1818,4540
9531	0,294;508,538;4382,5632;12702,12819;13476,13535;14558,15428
9532	0,819;1188,1313;1536,2109;2837,3021;3115,3228;3370,3490;3642,4322
9533	0,443;2432,2787;3921,3970;10994,11425;16750,16889;20970,21076;23834,23899;24708,26955
9534	0,444;1220,1263;2429,2784;3918,3967;6298,6661;11372,11432;11594,11868;17075,17214;21307,21413;24174,24239;25033,29873
9535	0,251;395,807;1821,1891;3140,3724;6433,8996;9472,10223;10246,10462;10693,10880;11573,11611;11775,12350;13006,13242
9536	0,360;3855,4815;7650,7712;16471,18814;23980,24154;26750,26856;27223,27314;32364,33984
9537	0,749;2874,2988;3658,3839;5288,5370;9403,9454;11756,13174;14587,14850
9538	0,131;1178,1388;13026,13164;13931,14279;15477,15611;24624,24794;24983,25068;25652,26192;26404,26545;26621,26897;29129,29549;41075,41178;55993,56085;56379,59291
9539	0,608;1195,2064;6442,9045
9540	0,706;2267,3065
9541	0,128;693,919;1583,1776;20076,20199;42605,42759;74289,74380;95248,95618;97300,97349;102007,103037;104104,104243;107737,107798;108421,108961;110440,117397
9542	0,82;769,789;2258,2680;14882,15080;15427,15617;20647,20856;27713,28015;54651,60255
9543	0,260;11968,12116;14517,14692;15605,15667;20501,20750;21485,21789
9544	0,456;2076,2835;4215,4416;6071,6266;8788,9261;10353,10571;12730,12863;14818,16053;32211,32359
9545	0,232;1182,1331;2555,2643;4002,4100;6164,6244;6613,6700;9068,9158;11814,11987;15182,15274;18567,18683;20243,20453;24630,30065
9546	0,204;1918,2153;5070,5356;13894,13932;15614,15674;17262,17618;26298,26397;37256,37499;55081,55888;89193,89301;102814,102950;181958,182149;188505,188683;219333,219917;222148,225259;243842,243910;253689,253788;290540,290838;302428,302551;316051,316116;418230,418272;418368,418793
9547	0,132;9560,9687;34006,34482;36592,36650;38227,38367;44015,44130;47541,47683;51918,51998;70332,70401;73693,73782;75051,75217;90987,91160;91295,96703;97420,97496;104661,106329
9548	0,962;1983,2534;2771,3346;3348,4293;4773,4843;5024,5463;6131,6522;6757,7265
9549	0,151;277,333;1069,2437
9550	0,251;549,866;945,1086;1362,1699;4011,4122;5138,5194;5234,5287;10237,10255;12485,16814;43768,44575;44930,45297
9551	0,135;3540,3691;7447,7564;8079,8760
9552	0,92;1919,2435;3813,4115;7047,7427;9564,10455;13356,13396;13485,13629;17408,17522;17551,17993;19448,19501;19720,19762;19940,20096;20195,20524;20780,21244;22754,23361;24225,24344;24425,27971
9553	0,527;2860,2964;5826,7106
9554	0,936;35400,35534;42791,42930;59122,59350;112012,112344
9555	0,419;10952,11063;15530,15813;28306,28475;30305,30405;31319,31425;40298,40897;44486,44633;72396,72490;76198,76227;80018,80590;98230,98323;101379,101434;116002,116086;117802,118221;118784,118855;120435,120739
9556	0,1477;1569,1702;1722,1939
9557	0,45;391,517;1337,1465;1986,2121;2415,2954;7455,7945
9558	0,453;4316,9985
9559	0,4363
9560	0,42;20984,25394;40728,43754
9561	0,594;11135,13389
9562	0,311;7354,7573;9728,9857;10114,10301;11445,11553;11655,11815;14670,15047;19337,19426;19526,20310
9563	0,248;2521,4127;4290,4664;5105,5192;5493,5566;5812,6333
9564	0,402;10651,11111;12831,13037;14014,16127;58117,58365;82812,83115;95939,96010;96218,96575;110960,111041;179123,179243;181152,181572
9565	0,247;780,969;1133,1257;5821,6171;6601,6797;26056,26428;27021,28040;29247,29360;30805,31066;37914,38061;40722,46434
9566	0,199;308,480;776,930;1786,2141;2531,3798
9567	0,261;269,575;782,841;1990,2025;4310,4362;7058,7102;7441,7473;8407,8624;11115,11159;11197,11226;12299,12510;13314,13387;14333,14401;14685,16932;21524,21642;25478,25542
9568	0,509;3527,5695;7268,7437;15141,15410;17594,17668;21077,21164;21574,22233;26530,27422;30147,30610;31835,32685
9569	0,164;1235,1287;2313,2631;2745,3619;6035,6216;6633,7348;7510,8029;8483,8534;8629,8703;8765,11228;11451,11860;13600,13755;13879,14728
9570	0,3584;33614,33655;71510,71825;96154,96280;103211,103321;107590,110291
9571	0,118;358,429;1069,1271;4208,4343;11148,11310;12028,12168;14666,14790;16605,16713;17426,17533;19747,19900;20344,20411;27528,27649;29230,29756;30649,31122;37877,38029;38741,38937;42312,42446;44289,47239
9572	0,303;1629,1672;1789,1933;2342,2409;8984,9162;12098,12282;12374,12509;15975,16137;17116,17240;18589,18697;18807,18914;21220,21373;21588,21655;21801,21922;23811,23937;24328,24432;24644,24746;25530,25750;26357,26512;26872,27068;29411,29545;31315,33333
9573	0,485;1772,1955;2063,2163;5030,5166;5334,5680;6073,6204;6903,7056;9420,9505;11724,11889;13677,13958;16372,17338
9574	0,213;282,627;745,900;1040,1253;1669,1799;1916,2041;2282,2358;2709,2857;3670,3818;3946,4077;4689,4816;4901,5978;6106,6489;6825,7734
9575	0,330;1753,1839;15379,15851;69667,70117;70181,70417;72033,72173;73143,73276;74842,74884;75198,75265;76804,77089;81767,81869;87349,87549;88017,88128;89399,89455;89786,89942;90245,91327;91926,92278;92980,93103;93817,93864;95082,95139;96781,97521
9576	0,273;1975,2109;2709,2848;3550,3713;9099,10222;10359,10437;10745,10902;11489,11579;11699,11820;11974,12057;12371,13365;13457,13633;14393,14856
9577	0,111;2818,2968;3204,3329;6075,6199;6764,6887;7205,7283;7377,7507;8154,8652;11549,11657;11768,11889;12352,12435;12741,12821;13049,13645;14014,14212;15351,16694;23086,23176;43821,43868;50733,50845;52938,53240
9578	0,941;1172,1829;1917,2139
9579	0,414;10646,11064;11776,12036;15070,15238;15991,16106;17149,17322;23152,23402;28895,30366;31521,34033
9580	0,379;2909,3077;4482,4598;6528,11819
9581	0,784;845,1017;1198,1232;1567,3154
9582	0,148;6937,7058;24972,25037;26946,26974;27540,29206;34221,34650;61138,61294;61403,61500;80302,80463;81413,81511;89084,89640;91477,91501;91660,93960;96641,96766;100808,100850
9583	0,2187
9584	0,137;365,962;1098,1375;8442,8533;16187,16230;20404,20699;22042,22643;23876,23989;26037,26255;26433,27251;31372,31476;32321,33715;35217,35361;44045,48302
9585	0,358;4462,4602;4750,4864;5820,5863;9914,10043;12979,13188;17681,21048
9586	0,90;401,1106;1196,1292;1650,2259;2347,2508;2706,3484;3585,4298
9587	0,163;325,2662;3073,3128;5092,5199;6104,6183;6312,6408;7533,7591;8457,8601;9528,9574;12066,12196;18182,18339;31138,31586;33326,34006;37232,37486;39132,39306;40541,40676;42323,43421;45176,45584
9588	0,47;439,734;1269,1429;2635,2718;7048,7145;16717,17184;23096,23306;26023,26167;26260,26442;26743,26835;26926,27018;27865,28035;28122,28216;29351,30091;30908,31514;34247,36029
9589	0,55;4586,4692;6892,7245;7358,7447;7560,7802;8598,8680;9270,9722;9878,10001;10627,10855;11459,11555;12175,12346;12424,12617;14327,15650
9590	0,219;11812,11907;20569,20631;21781,21908;23738,24018;29880,30098;30376,30489;31517,31588;39068,39180;40354,40451;42399,42562;43906,45280
9591	0,376;40607,40702;54638,54700;63850,63977;66434,66548;70413,70631;72272,72385;76905,76976;79407,79519;81689,81786;83764,83913;84609,86491
9592	0,449;40759,40855;54811,54873;64026,64412;64788,64797;67487,67663;69623,70795;70956,71105;79793,80186;94882,95065;110600,110791;115581,115791
9593	
