id	filename	md5	size	state
2404d05d-8a0f-47ae-aaf7-d9f432928217	jhu-usc.edu_UCEC.HumanMethylation450.4.lvl-3.TCGA-BG-A18A-01A-21D-A12K-05.gdc_hg38.txt	9a85f47e4ae574db8f84f0cf03b900c4	141281564	live
caeb86ab-635f-42ce-9c98-145d3df4ea8f	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4908-11A-01D-1424-05.gdc_hg38.txt	a58802917fb4c0b8ddc686d6a21b0bbb	141307984	live
19a0224b-292c-4eb1-9edd-35fbece75265	jhu-usc.edu_PRAD.HumanMethylation450.16.lvl-3.TCGA-V1-A8MG-01A-11D-A365-05.gdc_hg38.txt	c709530088c4da9213dceb041e0fbc4c	141284696	live
f26962a4-1d81-4674-9d74-c256a125aa46	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-BL-A0C8-01A-11D-A276-05.gdc_hg38.txt	e451f613a8ab920b3ac273155c8084f3	141276245	live
7a1e16eb-1236-44d8-a220-a9657eacdc68	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20U-01A-11D-A14Z-05.gdc_hg38.txt	8f54382bd0ac95ca2ef11b0e3da61925	141269612	live
de6c8cec-0590-4eea-9cb1-cb6098d7a00b	jhu-usc.edu_HNSC.HumanMethylation450.1.lvl-3.TCGA-CN-4737-01A-01D-1433-05.gdc_hg38.txt	d289391c0beb579eda1804a54e3fc195	141290630	live
dd651825-d301-4875-ba41-3688a39e12c0	jhu-usc.edu_HNSC.HumanMethylation450.5.lvl-3.TCGA-CV-6939-01A-11D-1913-05.gdc_hg38.txt	f796d07f5b88c40a48e0a5db65bfc2b2	141270694	live
2a21f555-9341-44ac-93c2-2fefeacff981	jhu-usc.edu_HNSC.HumanMethylation450.15.lvl-3.TCGA-CQ-7071-01A-12D-A30F-05.gdc_hg38.txt	1ad479423754a1441a1aab58ce2dc007	141278997	live
5c55af29-f91f-489a-a33a-da7076330c00	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7211-11A-01D-2116-05.gdc_hg38.txt	9bebced36f3f79811eeef09472b251f2	141307668	live
3d52590f-5fc4-491b-850b-5e3ebd61fc32	jhu-usc.edu_UCEC.HumanMethylation450.22.lvl-3.TCGA-AJ-A8CW-01A-11D-A37Q-05.gdc_hg38.txt	01fb4ec2d6f8d278d396dd51e2de5bfc	141272823	live
a7b13af8-9826-4600-b788-ae16688efb21	jhu-usc.edu_THCA.HumanMethylation450.1.lvl-3.TCGA-BJ-A0Z5-01A-11D-A10W-05.gdc_hg38.txt	4fbc402b3058fae6f4a395517ad814f1	141306393	live
b9ae1d31-2946-437c-a3ac-08740b4a7de1	jhu-usc.edu_ESCA.HumanMethylation450.3.lvl-3.TCGA-L5-A4OX-01A-21D-A28C-05.gdc_hg38.txt	e6341d791c9b46e906dcbc0be26a0c43	141270222	live
325eedda-670a-483d-b493-79d7a039bd31	jhu-usc.edu_THCA.HumanMethylation450.16.lvl-3.TCGA-L6-A4EQ-01A-11D-A258-05.gdc_hg38.txt	5a1fea3e5bde376b3041d84945f88b21	141319207	live
0620b111-ccea-4b04-8d87-754528178024	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YL-A9WJ-01A-11D-A378-05.gdc_hg38.txt	5a05a6f85529fc00b2acf99beb8fed94	141284107	live
fc3d1059-59f6-4288-98c8-c5f937767c4b	jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-AX-A3FS-01A-11D-A22B-05.gdc_hg38.txt	c5383d14fc34fcc40a049f8ff4339684	141293496	live
abc7cd27-54c9-44ae-a2b3-9bee9d793e30	jhu-usc.edu_HNSC.HumanMethylation450.4.lvl-3.TCGA-CR-6491-01A-11D-1871-05.gdc_hg38.txt	698a71ad7796eb30aeb3334c81524e81	141267033	live
0b043b32-1852-4efa-a0fe-0ab2f2674229	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5169-11A-01D-1424-05.gdc_hg38.txt	882618ba8c2f23dfb04a862683334883	141303451	live
